i steerAngle sensorAngle maxSpeed sensorSpeed cameraPosX cameraPosY cameraPosZ cameraOriX cameraOriY cameraOriZ cameraOriW imuGyroX imuGyroY imuGyroZ imuAccX imuAccY imuAccZ imuMagX imuMagY imuMagZ deltaTime cameraConfidence
264 0 0 23.0 0.8 7.334755 1.0271695 0.15852982 0.052002925 0.023268728 -0.10804202 0.006091296 0.9938553 -0.0015461872 -0.010251017 -0.0026916468 0.0217 -0.00095 1.04041 0.15443 0.02629 0.24416 0.046228886 0.74
265 0 0 23.0 0.8 7.402708 1.0296644 0.15965249 0.06800837 0.022420099 -0.108099245 0.006033534 0.99386895 -0.0015461872 -0.010251017 -0.0026916468 0.0217 -0.00095 1.04041 0.15443 0.02629 0.24416 0.06206703 0.74
266 0 0 23.0 0.8 7.455931 1.032248 0.1591567 0.053288177 0.017926473 -0.10753868 0.005409795 0.9940246 -0.0015461872 -0.010251017 -0.0026916468 0.0217 -0.00095 1.04041 0.15443 0.02629 0.24416 0.04622817 0.78
267 0 0 23.0 0.8 7.50739 1.0360485 0.16020551 0.05160959 0.017410325 -0.107414596 0.007025144 0.99403703 -0.0015461872 -0.010251017 -0.0026916468 0.0217 -0.00095 1.04041 0.15443 0.02629 0.24416 0.054678917 0.75
268 0 0 23.0 0.8 7.5924597 1.0395873 0.16285485 0.08518415 0.0155053325 -0.109138094 0.008156818 0.99387217 -0.006624048 -0.026859047 -0.010747388 0.04044 0.02632 1.01544 0.15926 0.03115 0.24742 0.08612704 0.75
269 0 0 23.0 0.8 7.657293 1.042649 0.16367656 0.06491071 0.018836046 -0.11015755 0.010268428 0.9936826 -0.006624048 -0.026859047 -0.010747388 0.04044 0.02632 1.01544 0.15926 0.03115 0.24742 0.07212901 0.72
270 0 0 23.0 0.8 7.709376 1.0464853 0.16774392 0.05238209 0.017352028 -0.110313006 0.011016127 0.99368435 -0.006624048 -0.026859047 -0.010747388 0.04044 0.02632 1.01544 0.15926 0.03115 0.24742 0.043364048 0.79
271 0 0 23.0 0.8 7.776037 1.0478858 0.1683957 0.06667959 0.018188886 -0.11091202 0.009734294 0.9936161 -0.006624048 -0.026859047 -0.010747388 0.04044 0.02632 1.01544 0.15926 0.03115 0.24742 0.05768299 0.82
272 0 0 23.0 0.8 7.8276668 1.0492182 0.17034003 0.051683184 0.018634424 -0.11170061 0.010619416 0.9935104 -0.006624048 -0.026859047 -0.010747388 0.04044 0.02632 1.01544 0.15926 0.03115 0.24742 0.05862999 0.83
273 0 0 23.0 1.2 7.8951297 1.0520917 0.17286377 0.06757105 0.020286089 -0.11285148 0.011580607 0.9933373 -0.039133597 -0.0064331093 -0.0063758623 0.02318 0.0289 1.01836 0.16135 0.03021 0.24628 0.06054783 0.73
274 0 0 23.0 1.2 7.9626784 1.0516953 0.1747653 0.0675769 0.021859791 -0.11369695 0.0116964765 0.9932061 -0.039133597 -0.0064331093 -0.0063758623 0.02318 0.0289 1.01836 0.16135 0.03021 0.24628 0.07593298 0.72
275 0 0 23.0 1.2 8.045566 1.0501769 0.17958632 0.08304114 0.024571331 -0.11620722 0.010286552 0.9928677 -0.039133597 -0.0064331093 -0.0063758623 0.02318 0.0289 1.01836 0.16135 0.03021 0.24628 0.076152086 0.71
276 0 0 23.0 1.2 8.095836 1.047946 0.18267305 0.050414037 0.025218971 -0.11764019 0.0099590225 0.99268603 -0.08191319 0.012923639 0.02977968 0.05725 0.03889 1.06734 0.15595 0.02576 0.24429 0.06272292 0.79
277 0 0 23.0 0.8 8.192052 1.0469836 0.19016826 0.09651274 0.03130931 -0.121380985 0.012537638 0.9920329 -0.08191319 0.012923639 0.02977968 0.05725 0.03889 1.06734 0.15595 0.02576 0.24429 0.09928298 0.7
278 0 0 23.0 0.8 8.274 1.0453213 0.19532706 0.08212762 0.032006875 -0.12390023 0.012263662 0.9917025 -0.08191319 0.012923639 0.02977968 0.05725 0.03889 1.06734 0.15595 0.02576 0.24429 0.070961 0.74
279 0 0 23.0 0.8 8.356655 1.0450324 0.19742213 0.08268197 0.02899035 -0.12570368 0.014916573 0.99153197 -0.06528614 -0.051140938 0.03829357 0.03069 0.00331 1.00484 0.15629 0.01769 0.24328 0.08848119 0.73
280 0 0 23.0 0.8 8.419092 1.0460927 0.1995735 0.062483124 0.03166566 -0.12861542 0.01970292 0.990993 -0.06528614 -0.051140938 0.03829357 0.03069 0.00331 1.00484 0.15629 0.01769 0.24328 0.06621599 0.78
281 0 0 23.0 0.8 8.498312 1.0450822 0.20870957 0.079750724 0.03310042 -0.13102381 0.021828411 0.99058604 -0.06528614 -0.051140938 0.03829357 0.03069 0.00331 1.00484 0.15629 0.01769 0.24328 0.086297035 0.72
282 0 0 23.0 0.8 8.575222 1.0379921 0.21037315 0.07725373 0.03600743 -0.13389628 0.018188067 0.99017394 -0.06645062 -0.0061086523 0.038637225 0.078 -0.00603 1.05545 0.15983 0.01203 0.24335 0.079435825 0.68
283 0 0 23.0 0.8 8.653518 1.0354164 0.21575855 0.07852321 0.036883622 -0.1367109 0.02145314 0.9896916 -0.06645062 -0.0061086523 0.038637225 0.078 -0.00603 1.05545 0.15983 0.01203 0.24335 0.085011005 0.73
284 0 0 23.0 0.8 8.701254 1.0364892 0.21837355 0.04782019 0.036026258 -0.13779868 0.023562733 0.98952436 -0.06645062 -0.0061086523 0.038637225 0.078 -0.00603 1.05545 0.15983 0.01203 0.24335 0.040198088 0.76
285 0 0 23.0 0.8 8.746075 1.0339998 0.22365074 0.04519912 0.037676442 -0.13927779 0.02425823 0.989239 -0.06645062 -0.0061086523 0.038637225 0.078 -0.00603 1.05545 0.15983 0.01203 0.24335 0.03904605 0.68
286 0 0 23.0 0.8 8.790728 1.032502 0.22448115 0.044685777 0.039162125 -0.14050558 0.025598992 0.9889738 -0.06645062 -0.0061086523 0.038637225 0.078 -0.00603 1.05545 0.15983 0.01203 0.24335 0.078825 0.66
287 0 0 23.0 0.8 8.851836 1.0318407 0.22474301 0.061111934 0.034580387 -0.14181454 0.028014006 0.9888923 0.0046005133 -0.052553434 0.029245086 0.09306 -0.00092 1.03389 0.16229 0.01108 0.24155 0.05088997 0.5
288 0 0 23.0 0.8 8.915635 1.0283928 0.22722408 0.06394048 0.03220575 -0.1450975 0.028069537 0.98849463 0.0046005133 -0.052553434 0.029245086 0.09306 -0.00092 1.03389 0.16229 0.01108 0.24155 0.068578005 0.68
289 0 0 23.0 0.8 8.960268 1.0226605 0.227696 0.04500228 0.03363142 -0.1458119 0.024941508 0.9884259 0.0046005133 -0.052553434 0.029245086 0.09306 -0.00092 1.03389 0.16229 0.01108 0.24155 0.058310986 0.75
290 0 0 23.0 0.8 9.004549 1.018241 0.23121324 0.044639174 0.033546466 -0.14669956 0.025319513 0.9882878 0.0046005133 -0.052553434 0.029245086 0.09306 -0.00092 1.03389 0.16229 0.01108 0.24155 0.046612024 0.69
291 0 0 23.0 0.8 9.049673 1.015855 0.2335887 0.045249753 0.03403836 -0.14876845 0.02589934 0.9879466 0.0046005133 -0.052553434 0.029245086 0.09306 -0.00092 1.03389 0.16229 0.01108 0.24155 0.052397966 0.81
292 0 0 23.0 0.8 9.111084 1.0129527 0.23378567 0.061479505 0.032390755 -0.15099135 0.029537233 0.98756266 -0.0303333 -0.013916208 0.03829357 0.03658 -0.02731 0.98656 0.16031 0.01487 0.24202 0.051862 0.58
293 0 0 23.0 0.8 9.176611 1.0102152 0.23463894 0.0655905 0.029591164 -0.15230516 0.028837804 0.98746943 -0.0303333 -0.013916208 0.03829357 0.03658 -0.02731 0.98656 0.16031 0.01487 0.24202 0.07314491 0.68
294 0 0 23.0 0.8 9.207638 1.0052477 0.2365065 0.031477354 0.028191106 -0.15260322 0.026065657 0.98754144 -0.0303333 -0.013916208 0.03829357 0.03658 -0.02731 0.98656 0.16031 0.01487 0.24202 0.046476126 0.76
295 0 0 23.0 0.8 9.254716 0.9979422 0.2367907 0.047642116 0.02650922 -0.15304746 0.021116752 0.9876375 -0.0303333 -0.013916208 0.03829357 0.03658 -0.02731 0.98656 0.16031 0.01487 0.24202 0.042762995 0.71
296 -1 0 23.0 0.8 9.303513 0.9942219 0.23628376 0.04894042 0.025050601 -0.1528466 0.020412404 0.98772144 -0.0303333 -0.013916208 0.03829357 0.03658 -0.02731 0.98656 0.16031 0.01487 0.24202 0.043213844 0.76
297 -2 0 23.0 0.8 9.335243 0.9948112 0.23672436 0.03173993 0.024055906 -0.1533655 0.024076957 0.9875833 0.04520403 0.03157405 -0.0016608554 0.03918 -0.0006 1.05832 0.15922 0.0216 0.24572 0.03934121 0.72
298 -3 0 23.0 0.8 9.383202 0.9947324 0.23821704 0.047981218 0.021844106 -0.15443134 0.025018757 0.9874451 0.04520403 0.03157405 -0.0016608554 0.03918 -0.0006 1.05832 0.15922 0.0216 0.24572 0.053371906 0.78
299 -4 0 23.0 0.8 9.430608 0.9912639 0.2384947 0.04753355 0.022192974 -0.15574618 0.023642596 0.98726475 0.04520403 0.03157405 -0.0016608554 0.03918 -0.0006 1.05832 0.15922 0.0216 0.24572 0.04061389 0.71
300 -5 0 23.0 0.8 9.462705 0.9882405 0.23832376 0.03223951 0.019333795 -0.15597577 0.02379244 0.987285 0.04520403 0.03157405 -0.0016608554 0.03918 -0.0006 1.05832 0.15922 0.0216 0.24572 0.046921015 0.8
301 -6 0 23.0 0.8 9.557074 0.99068314 0.24486268 0.094626516 0.019229077 -0.15724017 0.030347917 0.98690665 0.04520403 0.03157405 -0.0016608554 0.03918 -0.0006 1.05832 0.15922 0.0216 0.24572 0.08642101 0.64
302 -7 0 23.0 0.8 9.606073 0.9880041 0.24683452 0.049113132 0.01946438 -0.15660627 0.02801906 0.9870717 -0.0088765705 -0.020979382 -0.005555034 0.06131 0.00906 0.96326 0.16277 0.02945 0.24732 0.055402994 0.8
303 -8 0 23.0 0.8 9.651705 0.9820966 0.24787445 0.046023563 0.02077707 -0.15664598 0.025883513 0.9870969 -0.0088765705 -0.020979382 -0.005555034 0.06131 0.00906 0.96326 0.16277 0.02945 0.24732 0.045710087 0.73
304 -9 0 23.0 0.8 9.698953 0.97702676 0.24932742 0.04754196 0.020939952 -0.1568128 0.023491796 0.9871269 -0.0088765705 -0.020979382 -0.005555034 0.06131 0.00906 0.96326 0.16277 0.02945 0.24732 0.043143988 0.8
305 -10 0 23.0 0.8 9.731446 0.97478014 0.251658 0.032654025 0.020499455 -0.15700762 0.021301882 0.98715484 -0.0088765705 -0.020979382 -0.005555034 0.06131 0.00906 0.96326 0.16277 0.02945 0.24732 0.048369884 0.76
306 -11 0 23.0 0.8 9.777932 0.96906185 0.25459987 0.046928905 0.020562235 -0.15646338 0.01959295 0.9872753 -0.0088765705 -0.020979382 -0.005555034 0.06131 0.00906 0.96326 0.16277 0.02945 0.24732 0.04377103 0.82
307 -12 0 23.0 0.8 9.823629 0.9651771 0.2582509 0.046007264 0.022725414 -0.15852877 0.022753265 0.98683053 -0.057421334 0.040183414 0.0061276765 0.05708 0.00848 1.036 0.15803 0.03238 0.23757 0.061664104 0.7
308 -13 0 23.0 0.8 9.871122 0.9592576 0.2585522 0.04786105 0.02356463 -0.16185534 0.024229957 0.9862355 -0.057421334 0.040183414 0.0061276765 0.05708 0.00848 1.036 0.15803 0.03238 0.23757 0.047597885 0.69
309 -13 0 23.0 0.8 9.918568 0.94335866 0.26072338 0.050085727 0.023440996 -0.16678905 0.021549128 0.98547834 -0.057421334 0.040183414 0.0061276765 0.05708 0.00848 1.036 0.15803 0.03238 0.23757 0.04398918 0.68
310 -13 0 23.0 0.8 9.965208 0.9244838 0.26101145 0.050315544 0.025833666 -0.17369825 0.019102735 0.9842747 -0.057421334 0.040183414 0.0061276765 0.05708 0.00848 1.036 0.15803 0.03238 0.23757 0.04162097 0.8
311 -13 0 23.0 0.8 10.013578 0.9006152 0.2612172 0.0539394 0.024686892 -0.18281993 0.016278433 0.9827016 -0.057421334 0.040183414 0.0061276765 0.05708 0.00848 1.036 0.15803 0.03238 0.23757 0.05934 0.76
312 -13 0 23.0 0.8 10.059788 0.8759771 0.26533884 0.052529313 0.02653394 -0.1944365 0.014362858 0.980451 -0.04325694 0.089167304 0.3008129 0.15306 0.01685 0.9995 0.14974 0.02766 0.23654 0.047122 0.8
313 -13 0 23.0 0.8 10.12099 0.8417979 0.26462758 0.07010294 0.024521248 -0.20881747 0.013814455 0.97754955 -0.04325694 0.089167304 0.3008129 0.15306 0.01685 0.9995 0.14974 0.02766 0.23654 0.05999899 0.79
314 -13 0 23.0 0.8 10.152501 0.821602 0.26615402 0.03745829 0.023553245 -0.21728985 0.013812298 0.9757251 -0.04325694 0.089167304 0.3008129 0.15306 0.01685 0.9995 0.14974 0.02766 0.23654 0.048110962 0.85
315 -13 0 23.0 0.8 10.253128 0.74569476 0.2659474 0.12604679 0.018637622 -0.24643236 0.008530086 0.9689432 -0.04325694 0.089167304 0.3008129 0.15306 0.01685 0.9995 0.14974 0.02766 0.23654 0.105786085 0.68
316 -13 0 23.0 0.8 10.294537 0.7149861 0.26616642 0.051553074 0.019491155 -0.2606779 0.013485869 0.9651348 0.016817817 -0.0015653858 0.50877446 0.0808 0.04433 1.02274 0.12811 0.02651 0.24212 0.04818988 0.85
317 -13 0 23.0 0.8 10.335318 0.68702865 0.2657898 0.049445566 0.018411182 -0.27381688 0.019099616 0.9614159 0.016817817 -0.0015653858 0.50877446 0.0808 0.04433 1.02274 0.12811 0.02651 0.24212 0.059421062 0.82
318 -13 0 23.0 0.8 10.361367 0.66547513 0.26575536 0.03380999 0.017232247 -0.28178102 0.01865081 0.9591427 0.016817817 -0.0015653858 0.50877446 0.0808 0.04433 1.02274 0.12811 0.02651 0.24212 0.03880906 0.75
319 -13 0 23.0 0.8 10.411005 0.61681986 0.2653534 0.069508605 0.015886502 -0.29741162 0.015287571 0.9544947 0.016817817 -0.0015653858 0.50877446 0.0808 0.04433 1.02274 0.12811 0.02651 0.24212 0.05456996 0.84
320 -13 0 23.0 0.8 10.445313 0.5792145 0.2664091 0.050915424 0.015829653 -0.31005073 0.014859523 0.95047206 0.016817817 -0.0015653858 0.50877446 0.0808 0.04433 1.02274 0.12811 0.02651 0.24212 0.061496973 0.88
321 -13 0 23.0 0.8 10.490028 0.5302214 0.26647252 0.066330634 0.015002238 -0.32787097 0.01497042 0.9444848 -0.0037034142 0.020196775 0.50715184 0.04794 0.05936 0.99211 0.11116 0.0339 0.24249 0.054102898 0.87
322 -13 0 23.0 0.8 10.5128765 0.5041403 0.26677975 0.034674928 0.014890077 -0.33584017 0.013439936 0.94170535 -0.0037034142 0.020196775 0.50715184 0.04794 0.05936 0.99211 0.11116 0.0339 0.24249 0.038232088 0.89
323 -9 0 23.0 0.8 10.53977 0.4653142 0.2698789 0.047331918 0.016354233 -0.34909114 0.011387269 0.9368769 -0.0037034142 0.020196775 0.50715184 0.04794 0.05936 0.99211 0.11116 0.0339 0.24249 0.04836297 0.84
324 -5 0 23.0 0.8 10.567538 0.4252711 0.27005923 0.048729695 0.018263286 -0.36207032 0.0092475815 0.931926 -0.0037034142 0.020196775 0.50715184 0.04794 0.05936 0.99211 0.11116 0.0339 0.24249 0.050559998 0.89
325 -1 0 23.0 0.8 10.577697 0.41230825 0.27021575 0.01646964 0.018466135 -0.36588028 0.008871749 0.93043643 -0.0037034142 0.020196775 0.50715184 0.04794 0.05936 0.99211 0.11116 0.0339 0.24249 0.036732912 0.9
326 0 0 23.0 0.8 10.620724 0.3437437 0.27034438 0.08094721 0.017719548 -0.38537788 0.0017133384 0.92258716 -0.029913373 0.12494096 0.50568193 0.12128 0.04431 1.0349 0.0838 0.04801 0.23009 0.063131094 0.88
327 0 0 23.0 0.8 10.639805 0.31782642 0.27005768 0.032184657 0.018871218 -0.39329404 0.0016331895 0.9192176 -0.029913373 0.12494096 0.50568193 0.12128 0.04431 1.0349 0.0838 0.04801 0.23009 0.03862691 0.91
328 0 0 23.0 0.8 10.665815 0.27926514 0.26945308 0.04651749 0.019994209 -0.40336618 0.0027021416 0.9148162 -0.029913373 0.12494096 0.50568193 0.12128 0.04431 1.0349 0.0838 0.04801 0.23009 0.0368762 0.9
329 0 0 23.0 0.8 10.703739 0.22669283 0.26976132 0.06482421 0.017633986 -0.41992435 0.005605939 0.90737045 -0.029913373 0.12494096 0.50568193 0.12128 0.04431 1.0349 0.0838 0.04801 0.23009 0.069504976 0.89
330 0 0 23.0 0.8 10.723803 0.20368876 0.2699535 0.030524692 0.019752394 -0.42650053 0.007334384 0.90424186 -0.029913373 0.12494096 0.50568193 0.12128 0.04431 1.0349 0.0838 0.04801 0.23009 0.041661024 0.93
331 0 0 23.0 0.8 10.756228 0.16879302 0.26843852 0.047659818 0.017323235 -0.4322422 0.0056733154 0.90157324 -0.043046974 -0.04369589 0.35808152 -0.08791 -0.0063 1.00429 0.0693 0.05493 0.23917 0.043263912 0.91
332 0 0 23.0 0.8 10.800392 0.12680297 0.2696596 0.060951862 0.016257364 -0.4384352 0.009025777 0.8985704 -0.043046974 -0.04369589 0.35808152 -0.08791 -0.0063 1.00429 0.0693 0.05493 0.23917 0.07117605 0.91
333 0 0 23.0 0.8 10.83585 0.095927164 0.26921037 0.04701816 0.013383271 -0.44223583 0.010219699 0.89674073 -0.043046974 -0.04369589 0.35808152 -0.08791 -0.0063 1.00429 0.0693 0.05493 0.23917 0.04418683 0.92
334 0 0 23.0 0.8 10.870448 0.06264423 0.2670283 0.048058096 0.010500886 -0.44497874 0.009350937 0.89543074 -0.043046974 -0.04369589 0.35808152 -0.08791 -0.0063 1.00429 0.0693 0.05493 0.23917 0.052989006 0.91
335 0 0 23.0 0.8 10.894248 0.04107496 0.26684102 0.032120235 0.009300604 -0.44737667 0.009808256 0.89424354 -0.043046974 -0.04369589 0.35808152 -0.08791 -0.0063 1.00429 0.0693 0.05493 0.23917 0.036553144 0.94
336 0 0 23.0 0.8 10.917831 0.020021208 0.26670206 0.031614363 0.008622174 -0.44950637 0.009951538 0.8931801 -0.043046974 -0.04369589 0.35808152 -0.08791 -0.0063 1.00429 0.0693 0.05493 0.23917 0.037461042 0.92
337 0 0 23.0 0.8 10.951376 -0.011129333 0.2690428 0.045837086 0.0100342985 -0.45242223 0.010972077 0.8916799 -0.010270216 -0.017428683 0.11369721 0.05412 0.00276 0.99841 0.0677 0.06069 0.24391 0.038865805 0.9
338 0 0 23.0 0.8 10.98262 -0.045757864 0.26857245 0.046643082 0.012580351 -0.4548247 0.009012559 0.89044654 -0.010270216 -0.017428683 0.11369721 0.05412 0.00276 0.99841 0.0677 0.06069 0.24391 0.047911167 0.88
339 0 0 23.0 0.8 11.016121 -0.08151099 0.2687855 0.04899612 0.011268882 -0.45711103 0.006264955 0.88931614 -0.010270216 -0.017428683 0.11369721 0.05412 0.00276 0.99841 0.0677 0.06069 0.24391 0.053386927 0.92
340 0 0 23.0 0.8 11.048027 -0.113498524 0.27137405 0.04525417 0.013410523 -0.4599242 0.007263953 0.8878272 -0.010270216 -0.017428683 0.11369721 0.05412 0.00276 0.99841 0.0677 0.06069 0.24391 0.03747511 0.9
341 0 0 23.0 0.8 11.072538 -0.1339375 0.27049714 0.03192657 0.0113741765 -0.4610663 0.0074931686 0.88726115 -0.010270216 -0.017428683 0.11369721 0.05412 0.00276 0.99841 0.0677 0.06069 0.24391 0.049794912 0.93
342 0 0 23.0 0.8 11.10995 -0.16433047 0.27046636 0.04820109 0.009172347 -0.4619748 0.010020181 0.88678896 -0.010270216 -0.017428683 0.11369721 0.05412 0.00276 0.99841 0.0677 0.06069 0.24391 0.046209097 0.9
343 0 0 23.0 0.8 11.144662 -0.19411781 0.27178237 0.045759905 0.011257636 -0.4634178 0.01207571 0.8859861 -0.031345066 -0.007464075 0.05535975 0.02731 0.02008 1.07153 0.06136 0.06552 0.24373 0.05517578 0.91
344 0 0 23.0 0.8 11.16646 -0.21637523 0.27308154 0.03118083 0.012030585 -0.464414 0.011556133 0.88546115 -0.031345066 -0.007464075 0.05535975 0.02731 0.02008 1.07153 0.06136 0.06552 0.24373 0.04360318 0.89
345 0 0 23.0 0.8 11.199795 -0.25010204 0.27211663 0.047430336 0.011755568 -0.46616232 0.009825712 0.88456655 -0.031345066 -0.007464075 0.05535975 0.02731 0.02008 1.07153 0.06136 0.06552 0.24373 0.03511882 0.91
346 0 0 23.0 0.8 11.23528 -0.28294012 0.2721844 0.048347563 0.010578644 -0.4677274 0.010308981 0.88374937 -0.031345066 -0.007464075 0.05535975 0.02731 0.02008 1.07153 0.06136 0.06552 0.24373 0.05415511 0.88
347 0 0 23.0 0.8 11.257951 -0.30391654 0.27381557 0.03093016 0.011276152 -0.46937597 0.011203235 0.88285536 -0.031345066 -0.007464075 0.05535975 0.02731 0.02008 1.07153 0.06136 0.06552 0.24373 0.040750027 0.91
348 0 0 23.0 0.8 11.289137 -0.33728817 0.27508762 0.045692578 0.012586272 -0.47174904 0.010103116 0.8815851 -0.031345066 -0.007464075 0.05535975 0.02731 0.02008 1.07153 0.06136 0.06552 0.24373 0.041390896 0.89
349 0 0 23.0 0.8 11.311579 -0.35931805 0.27531153 0.031448547 0.012243598 -0.47279438 0.009687493 0.88103443 -0.029626964 0.026744379 0.054424252 0.03319 0.01888 0.99547 0.05511 0.06448 0.24136 0.030081034 0.93
350 0 0 23.0 0.8 11.344031 -0.3909165 0.27874845 0.04542503 0.012872486 -0.47531697 0.012189929 0.879636 -0.029626964 0.026744379 0.054424252 0.03319 0.01888 0.99547 0.05511 0.06448 0.24136 0.04580903 0.9
351 0 0 23.0 0.8 11.377082 -0.4218631 0.27899513 0.04527796 0.013844087 -0.47741136 0.013620006 0.87846524 -0.029626964 0.026744379 0.054424252 0.03319 0.01888 0.99547 0.05511 0.06448 0.24136 0.048073053 0.92
352 0 0 23.0 0.8 11.400697 -0.4431934 0.27847022 0.03182679 0.013246176 -0.47841176 0.014113777 0.8779223 -0.029626964 0.026744379 0.054424252 0.03319 0.01888 0.99547 0.05511 0.06448 0.24136 0.041650057 0.9
353 0 0 23.0 0.8 11.423558 -0.46642828 0.27644145 0.032658797 0.012646508 -0.47923556 0.012227765 0.87751 -0.029626964 0.026744379 0.054424252 0.03319 0.01888 0.99547 0.05511 0.06448 0.24136 0.042240858 0.93
354 0 0 23.0 0.8 11.45604 -0.5024641 0.27740246 0.048524186 0.012866118 -0.4811009 0.011084898 0.87650067 -0.04365784 0.00057264254 0.04970907 0.06062 -0.00563 1.01451 0.05679 0.06617 0.24142 0.04102397 0.89
355 0 0 23.0 0.8 11.489952 -0.5367311 0.2779257 0.048213042 0.013501329 -0.4825942 0.010910109 0.8756721 -0.04365784 0.00057264254 0.04970907 0.06062 -0.00563 1.01451 0.05679 0.06617 0.24142 0.05650997 0.93
356 0 0 23.0 0.8 11.523677 -0.5734207 0.27543727 0.049897067 0.012746269 -0.48372695 0.008181443 0.87508786 -0.04365784 0.00057264254 0.04970907 0.06062 -0.00563 1.01451 0.05679 0.06617 0.24142 0.041801214 0.89
357 0 0 23.0 0.8 11.547658 -0.59854513 0.27614585 0.03473928 0.011155917 -0.484802 0.0052928426 0.87453675 -0.04365784 0.00057264254 0.04970907 0.06062 -0.00563 1.01451 0.05679 0.06617 0.24142 0.037318945 0.92
358 0 0 23.0 0.8 11.589641 -0.641205 0.28014666 0.05998675 0.017227491 -0.4863863 0.008523095 0.8735325 -0.04365784 0.00057264254 0.04970907 0.06062 -0.00563 1.01451 0.05679 0.06617 0.24142 0.05706501 0.87
359 0 0 23.0 0.8 11.627674 -0.6750709 0.27965194 0.05092843 0.012873644 -0.4885877 0.0107920095 0.872353 -0.04365784 0.00057264254 0.04970907 0.06062 -0.00563 1.01451 0.05679 0.06617 0.24142 0.045202017 0.91
360 0 0 23.0 0.8 11.652919 -0.6949635 0.2810554 0.032171372 0.01087454 -0.48978943 0.014023748 0.8716601 -0.027278973 -0.031879485 0.033502117 -0.03209 0.01535 1.02008 0.05265 0.06562 0.24268 0.050088882 0.92
361 0 0 23.0 0.8 11.687222 -0.7266686 0.2825659 0.046735056 0.010723445 -0.49108115 0.015585372 0.8709084 -0.027278973 -0.031879485 0.033502117 -0.03209 0.01535 1.02008 0.05265 0.06562 0.24268 0.049340963 0.87
362 0 0 23.0 0.8 11.71939 -0.76214164 0.2831154 0.047889758 0.012115133 -0.49225694 0.0150478585 0.8702355 -0.027278973 -0.031879485 0.033502117 -0.03209 0.01535 1.02008 0.05265 0.06562 0.24268 0.04863 0.91
363 0 0 23.0 0.8 11.73983 -0.78562504 0.28443682 0.031160805 0.01176697 -0.49334767 0.014908079 0.86962485 -0.027278973 -0.031879485 0.033502117 -0.03209 0.01535 1.02008 0.05265 0.06562 0.24268 0.036316156 0.9
364 0 0 23.0 0.8 11.774171 -0.8197316 0.28463215 0.048400585 0.009042271 -0.49550635 0.014958968 0.8684284 -0.027278973 -0.031879485 0.033502117 -0.03209 0.01535 1.02008 0.05265 0.06562 0.24268 0.046533823 0.92
365 0 0 23.0 0.8 11.807622 -0.855775 0.28466505 0.04917426 0.008029778 -0.4966177 0.014938533 0.8678037 -0.027278973 -0.031879485 0.033502117 -0.03209 0.01535 1.02008 0.05265 0.06562 0.24268 0.042039156 0.91
366 0 0 23.0 0.8 11.828451 -0.88095295 0.2846517 0.03267699 0.007902579 -0.4978133 0.012845835 0.86715305 -0.005497787 0.014469827 0.04344788 0.0834 0.00136 1.01685 0.05672 0.06931 0.24439 0.045861006 0.93
367 0 0 23.0 0.8 11.860484 -0.9170438 0.2851812 0.04825892 0.008262095 -0.49917942 0.012746269 0.8663655 -0.005497787 0.014469827 0.04344788 0.0834 0.00136 1.01685 0.05672 0.06931 0.24439 0.035218954 0.9
368 0 0 23.0 0.8 11.885344 -0.93828714 0.2858375 0.03270647 0.007976714 -0.4997709 0.015270503 0.8659862 -0.005497787 0.014469827 0.04344788 0.0834 0.00136 1.01685 0.05672 0.06931 0.24439 0.04801798 0.93
369 0 0 23.0 0.8 11.920383 -0.97304404 0.28541625 0.04935568 0.0065001724 -0.5006683 0.016772345 0.8654523 -0.005497787 0.014469827 0.04344788 0.0834 0.00136 1.01685 0.05672 0.06931 0.24439 0.03916812 0.89
370 0 0 23.0 0.8 11.952244 -1.0102646 0.28655356 0.049008 0.008251718 -0.50216436 0.014766724 0.8646067 -0.005497787 0.014469827 0.04344788 0.0834 0.00136 1.01685 0.05672 0.06931 0.24439 0.06357789 0.92
371 0 0 23.0 0.8 12.00284 -1.074243 0.28956217 0.08162228 0.011285729 -0.504663 0.010773699 0.86317545 -0.044211283 0.029130593 0.030657755 -0.00694 0.01279 0.98407 0.05265 0.07357 0.24306 0.059242964 0.86
372 0 0 23.0 0.8 12.032502 -1.1118875 0.29035372 0.04793298 0.015425361 -0.5061837 0.0101311 0.86222816 -0.044211283 0.029130593 0.030657755 -0.00694 0.01279 0.98407 0.05265 0.07357 0.24306 0.06634498 0.92
373 0 0 23.0 0.8 12.064879 -1.1480548 0.2891989 0.048556484 0.01202408 -0.5081996 0.011636765 0.8610768 -0.044211283 0.029130593 0.030657755 -0.00694 0.01279 0.98407 0.05265 0.07357 0.24306 0.05206299 0.89
374 0 0 23.0 0.8 12.111062 -1.1926323 0.29096076 0.064211115 0.009927927 -0.5114707 0.015976528 0.8590948 -0.044211283 0.029130593 0.030657755 -0.00694 0.01279 0.98407 0.05265 0.07357 0.24306 0.05714798 0.9
375 0 0 23.0 0.8 12.133438 -1.2155118 0.29105487 0.032002687 0.00935691 -0.5130513 0.017603327 0.85812646 -0.044211283 0.029130593 0.030657755 -0.00694 0.01279 0.98407 0.05265 0.07357 0.24306 0.046624184 0.9
